OwnerName,APN,SitusAddress,SitusCity,SitusZip,SubdivisionID,SubdivisionName,Mcr,SectionTownshipRange,IsRental,Weight,PropertyDescription,OwnerMailingAddress,McrNumber,PropertyType,PUCCode,ImprFCV,LandFCV,Neighborhood,MarketArea,Stories,LandSize,SalePrice,SaleDate,FullCashValue,LivableSqFootage,ConstructionYear,WeightedAge,PoolArea,Foreclosed,Floor1SqFt,Floor2SqFt,Floor3SqFt,BasementSqFt,Pool,Garage
PHOENIX HOTEL VENTURES LLC,"{'Book': '112', 'Map': '28', 'Item': '035', 'clean': '11228035', 'formatted': '112-28-035', 'link': '/api/parcel/11228035'}","50 E ADAMS ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,GPLET ASSOCIATED PARCEL,"50 E ADAMS ST PHOENIX, AZ 85004",251,CM,9364,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX LAND LEASE LLC,"{'Book': '112', 'Map': '28', 'Item': '036', 'clean': '11228036', 'formatted': '112-28-036', 'link': '/api/parcel/11228036'}","100 N 1ST ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,Associated Commercial,"50 E ADAMS ST PHOENIX, AZ 85004",251,CM,1074,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX HOTEL VENTURES LLC,"{'Book': '112', 'Map': '28', 'Item': '037', 'clean': '11228037', 'formatted': '112-28-037', 'link': '/api/parcel/11228037'}","33 E MONROE ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,GPLET ASSOCIATED PARCEL,"50 E ADAMS ST PHOENIX, AZ 85004",251,CM,9364,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX HOTEL VENTURES LLC,"{'Book': '112', 'Map': '28', 'Item': '038', 'clean': '11228038', 'formatted': '112-28-038', 'link': '/api/parcel/11228038'}","100 N 1ST ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,GPLET ASSOCIATED PARCEL,"50 E ADAMS ST PHOENIX, AZ 85004",251,CM,9364,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX HOTEL VENTURES LLC,"{'Book': '112', 'Map': '28', 'Item': '040', 'clean': '11228040', 'formatted': '112-28-040', 'link': '/api/parcel/11228040'}","100 N 1ST ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,GPLET ASSOCIATED PARCEL,"50 E ADAMS ST PHOENIX, AZ 85004",251,CM,9364,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX HOTEL VENTURES LLC,"{'Book': '112', 'Map': '28', 'Item': '042', 'clean': '11228042', 'formatted': '112-28-042', 'link': '/api/parcel/11228042'}","50 E ADAMS ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,MUNICIPAL COMMERCIAL PROP - GPLET,"50 E ADAMS ST PHOENIX, AZ 85004",251,CM,9726,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '112', 'Map': '28', 'Item': '066', 'clean': '11228066', 'formatted': '112-28-066', 'link': '/api/parcel/11228066'}","109 E ADAMS ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",251,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '112', 'Map': '28', 'Item': '071', 'clean': '11228071', 'formatted': '112-28-071', 'link': '/api/parcel/11228071'}","147 E ADAMS ST PHOENIX, AZ 85004",PHOENIX,85004,1964,PHOENIX  1 THROUGH 4 & 11 THROUGH 18,251,08-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",251,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '112', 'Map': '29', 'Item': '094', 'clean': '11229094', 'formatted': '112-29-094', 'link': '/api/parcel/11229094'}","111 N 3RD ST PHOENIX, AZ 85004",PHOENIX,85004,2022,PHOENIX CONVENTION CENTER AMD,102528,08-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",102528,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '112', 'Map': '30', 'Item': '123', 'clean': '11230123', 'formatted': '112-30-123', 'link': '/api/parcel/11230123'}","95 S 3RD ST PHOENIX, AZ 85004",PHOENIX,85004,2023,PHOENIX CIVIC PLAZA ADDITION,24832,08-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",24832,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX COLLEGIATE ACADEMY INC,"{'Book': '113', 'Map': '43', 'Item': '060', 'clean': '11343060', 'formatted': '113-43-060', 'link': '/api/parcel/11343060'}","40 E HIDALGO AVE PHOENIX, AZ 85040",PHOENIX,85040,2159,PHOENIX COLLEGIATE ACADEMY,119943,29-1N-3E,FALSE,112511,School/Library,"5610 S CENTRAL AVE PHOENIX, AZ 85040",119943,CM,9121,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX COLLEGIATE ACADEMY INC,"{'Book': '113', 'Map': '52', 'Item': '074', 'clean': '11352074', 'formatted': '113-52-074', 'link': '/api/parcel/11352074'}","4445 S 12TH ST PHOENIX, AZ 85040",PHOENIX,85040,2159,PHOENIX COLLEGIATE ACADEMY,113040,28-1N-3E,FALSE,112511,School/Library,"5610 S CENTRAL AVE PHOENIX, AZ 85040",113040,CM,9120,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX SKY LLC,"{'Book': '115', 'Map': '03', 'Item': '040', 'clean': '11503040', 'formatted': '115-03-040', 'link': '/api/parcel/11503040'}","1930 E ADAMS ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,TRUE,112511,Apartment,"3029 E GLENROSA AVE PHOENIX, AZ 85016",111,CM,353,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX SKY LLC,"{'Book': '115', 'Map': '03', 'Item': '041', 'clean': '11503041', 'formatted': '115-03-041', 'link': '/api/parcel/11503041'}","1934 E ADAMS ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,TRUE,112511,Apartment,"3029 E GLENROSA AVE PHOENIX, AZ 85016",111,CM,353,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX SKY LLC,"{'Book': '115', 'Map': '03', 'Item': '042', 'clean': '11503042', 'formatted': '115-03-042', 'link': '/api/parcel/11503042'}","1938 E ADAMS ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,TRUE,112511,Apartment,"3029 E GLENROSA AVE PHOENIX, AZ 85016",111,CM,356,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '023B', 'clean': '11505023B', 'formatted': '115-05-023B', 'link': '/api/parcel/11505023B'}","1742 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '024A', 'clean': '11505024A', 'formatted': '115-05-024A', 'link': '/api/parcel/11505024A'}","1746 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '039', 'clean': '11505039', 'formatted': '115-05-039', 'link': '/api/parcel/11505039'}","1610 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '040', 'clean': '11505040', 'formatted': '115-05-040', 'link': '/api/parcel/11505040'}","1614 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '041', 'clean': '11505041', 'formatted': '115-05-041', 'link': '/api/parcel/11505041'}","1618 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '042', 'clean': '11505042', 'formatted': '115-05-042', 'link': '/api/parcel/11505042'}","1620 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '070', 'clean': '11505070', 'formatted': '115-05-070', 'link': '/api/parcel/11505070'}","1630 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '072', 'clean': '11505072', 'formatted': '115-05-072', 'link': '/api/parcel/11505072'}","1638 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '073', 'clean': '11505073', 'formatted': '115-05-073', 'link': '/api/parcel/11505073'}","1642 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '074', 'clean': '11505074', 'formatted': '115-05-074', 'link': '/api/parcel/11505074'}","116 S 17TH ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '090', 'clean': '11505090', 'formatted': '115-05-090', 'link': '/api/parcel/11505090'}","1708 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '096', 'clean': '11505096', 'formatted': '115-05-096', 'link': '/api/parcel/11505096'}","1734 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,LD,9700,81000,20200,9,22,1,7000,0,,101200,1248,1979,1979,0,FALSE,1248,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '104', 'clean': '11505104', 'formatted': '115-05-104', 'link': '/api/parcel/11505104'}","1721 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '106', 'clean': '11505106', 'formatted': '115-05-106', 'link': '/api/parcel/11505106'}","1717 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '107', 'clean': '11505107', 'formatted': '115-05-107', 'link': '/api/parcel/11505107'}","1715 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,59000,14700,9,22,1,8400,0,,73700,784,1941,1941,0,FALSE,784,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '124', 'clean': '11505124', 'formatted': '115-05-124', 'link': '/api/parcel/11505124'}","212 S 17TH ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '125', 'clean': '11505125', 'formatted': '115-05-125', 'link': '/api/parcel/11505125'}","208 S 17TH ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '126', 'clean': '11505126', 'formatted': '115-05-126', 'link': '/api/parcel/11505126'}","1645 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '133', 'clean': '11505133', 'formatted': '115-05-133', 'link': '/api/parcel/11505133'}","1617 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '05', 'Item': '134', 'clean': '11505134', 'formatted': '115-05-134', 'link': '/api/parcel/11505134'}","1613 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '001', 'clean': '11506001', 'formatted': '115-06-001', 'link': '/api/parcel/11506001'}","1945 E WASHINGTON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '002', 'clean': '11506002', 'formatted': '115-06-002', 'link': '/api/parcel/11506002'}","1941 E WASHINGTON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '011', 'clean': '11506011', 'formatted': '115-06-011', 'link': '/api/parcel/11506011'}","1902 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,CM,9780,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '012', 'clean': '11506012', 'formatted': '115-06-012', 'link': '/api/parcel/11506012'}","1906 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '013', 'clean': '11506013', 'formatted': '115-06-013', 'link': '/api/parcel/11506013'}","1910 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '014', 'clean': '11506014', 'formatted': '115-06-014', 'link': '/api/parcel/11506014'}","1914 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Exempt,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '015', 'clean': '11506015', 'formatted': '115-06-015', 'link': '/api/parcel/11506015'}","1922 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '016', 'clean': '11506016', 'formatted': '115-06-016', 'link': '/api/parcel/11506016'}","1922 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '017', 'clean': '11506017', 'formatted': '115-06-017', 'link': '/api/parcel/11506017'}","1926 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '018', 'clean': '11506018', 'formatted': '115-06-018', 'link': '/api/parcel/11506018'}","1930 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '019', 'clean': '11506019', 'formatted': '115-06-019', 'link': '/api/parcel/11506019'}","1934 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '020', 'clean': '11506020', 'formatted': '115-06-020', 'link': '/api/parcel/11506020'}","1938 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '021', 'clean': '11506021', 'formatted': '115-06-021', 'link': '/api/parcel/11506021'}","1942 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '022', 'clean': '11506022', 'formatted': '115-06-022', 'link': '/api/parcel/11506022'}","1946 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '069A', 'clean': '11506069A', 'formatted': '115-06-069A', 'link': '/api/parcel/11506069A'}","1905 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '075A', 'clean': '11506075A', 'formatted': '115-06-075A', 'link': '/api/parcel/11506075A'}","1918 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '079', 'clean': '11506079', 'formatted': '115-06-079', 'link': '/api/parcel/11506079'}","1934 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '115', 'Map': '06', 'Item': '082', 'clean': '11506082', 'formatted': '115-06-082', 'link': '/api/parcel/11506082'}","1942 E MADISON ST PHOENIX, AZ 85034",PHOENIX,85034,2275,COLLINS ADDITION PHOENIX BLOCKS 55-56,111,10-1N-3E,FALSE,112511,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",111,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
